code	name	market	market_name	sectors	sector_codes	concepts	concept_codes	updated_at
sh601717	XD中创智	sh_main	上证主板	能源及重型设备|机械设备|专用设备	BK1403|BK1205|BK0910	中盘价值|中盘股|价值股|DeepSeek概念|储能概念|华为汽车|新能源车|标准普尔|富时罗素|MSCI中国|沪股通|上证380|中证500|融资融券|机构重仓|AH股	BK1670|BK1664|BK1640|BK1188|BK0989|BK0984|BK0900|BK0879|BK0867|BK0821|BK0707|BK0705|BK0701|BK0596|BK0552|BK0499	2026-06-20 11:26:42
sh601718	ST际华	sh_main	上证主板	非运动服装|服装家纺|纺织服饰	BK1352|BK1225|BK0436	破增发价股|破发股|破净股|户外露营|低价股|军民融合|体育产业|央国企改革|病毒防治|ST股|军工	BK1673|BK1672|BK1112|BK1079|BK1053|BK0808|BK0708|BK0683|BK0675|BK0511|BK0490	2026-06-20 11:26:42
sh601727	上海电气	sh_main	上证主板	综合电力设备商|电力设备|其他电源设备Ⅱ	BK1323|BK1200|BK1034	先进制造风格|2025年报预增|大盘股|行业龙头|电池技术|人形机器人|并购重组概念|可控核聚变|新型工业化|钒电池|机器人概念|超超临界发电|工业母机|储能概念|化债(AMC)概念|固态电池|装配建筑|标准普尔|富时罗素|氢能源|MSCI中国|大飞机|一带一路|沪股通|充电桩|央国企改革|燃料电池概念|沪企改革|通用航空|上证180_|融资融券|风能|光伏概念|核能核电|HS300_|AH股|节能环保|新能源	BK1710|BK1677|BK1663|BK1661|BK1648|BK1184|BK1181|BK1163|BK1150|BK1095|BK1090|BK1087|BK1004|BK0989|BK0980|BK0968|BK0945|BK0879|BK0867|BK0864|BK0821|BK0814|BK0712|BK0707|BK0700|BK0683|BK0682|BK0672|BK0625|BK0612|BK0596|BK0595|BK0588|BK0577|BK0500|BK0499|BK0494|BK0493	2026-06-20 11:26:42
sh601728	中国电信	sh_main	上证主板	电信运营商|通信|通信服务	BK1587|BK1215|BK0736	科技风格|大盘价值|大盘股|权重股|通信技术|价值股|中特估|算力概念|数据中心|卫星互联网|边缘计算|MSCI中国|人工智能|5G概念|量子科技|沪股通|央国企改革|网络安全|上证180_|上证50_|融资融券|云计算|中字头|HS300_|AH股	BK1713|BK1666|BK1663|BK1662|BK1650|BK1640|BK1139|BK1134|BK0922|BK0921|BK0860|BK0821|BK0800|BK0714|BK0710|BK0707|BK0683|BK0655|BK0612|BK0611|BK0596|BK0579|BK0505|BK0500|BK0499	2026-06-20 11:26:42
sh601766	中国中车	sh_main	上证主板	轨交设备Ⅲ|轨交设备Ⅱ|机械设备	BK1394|BK1236|BK1205	先进制造风格|破增发价股|大盘价值|大盘股|行业龙头|价值股|中特估|破净股|IGBT概念|储能概念|磁悬浮概念|半导体概念|新能源车|标准普尔|富时罗素|氢能源|MSCI中国|雄安新区|无人驾驶|PPP模式|证金持股|一带一路|沪股通|央国企改革|上证180_|参股保险|融资融券|风能|铁路基建|机构重仓|中字头|HS300_|AH股|交运设备	BK1710|BK1673|BK1666|BK1663|BK1661|BK1640|BK1139|BK1112|BK1048|BK0989|BK0975|BK0917|BK0900|BK0879|BK0867|BK0864|BK0821|BK0813|BK0802|BK0721|BK0718|BK0712|BK0707|BK0683|BK0612|BK0604|BK0596|BK0595|BK0592|BK0552|BK0505|BK0500|BK0499|BK0429	2026-06-20 11:26:42
sh601777	千里科技	sh_main	上证主板	摩托车|摩托车及其他|汽车	BK1521|BK1263|BK1211	先进制造风格|破发股|中盘成长|中盘股|行业龙头|汽车整车|换电概念|地摊经济|新能源车|百度概念|MSCI中国|共享经济|无人驾驶|沪股通|阿里概念|电商概念|融资融券|西部大开发|锂电池概念|机构重仓|参股银行	BK1710|BK1672|BK1669|BK1664|BK1661|BK1029|BK0985|BK0924|BK0900|BK0845|BK0821|BK0807|BK0802|BK0707|BK0689|BK0665|BK0596|BK0590|BK0574|BK0552|BK0525	2026-06-20 11:26:42
sh601778	晶科科技	sh_main	上证主板	光伏发电|电力|公用事业	BK1375|BK0428|BK0427	小盘成长|小盘股|算力概念|绿色电力|储能概念|富时罗素|氢能源|沪股通|阿里概念|融资融券|风能|光伏概念|转债标的|新能源	BK1667|BK1643|BK1134|BK1024|BK0989|BK0867|BK0864|BK0707|BK0689|BK0596|BK0595|BK0588|BK0528|BK0493	2026-06-20 11:26:42
sh601788	光大证券	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|破发股|大盘股|周期股|标准普尔|富时罗素|MSCI中国|证金持股|券商概念|沪股通|央国企改革|互联网金融|上证180_|融资融券|长江三角|机构重仓|参股期货|HS300_|AH股	BK1714|BK1672|BK1663|BK1639|BK0879|BK0867|BK0821|BK0718|BK0711|BK0707|BK0683|BK0637|BK0612|BK0596|BK0594|BK0552|BK0524|BK0500|BK0499	2026-06-20 11:26:42
sh601789	宁波建工	sh_main	上证主板	房屋建设Ⅲ|房屋建设Ⅱ|建筑装饰	BK1470|BK1246|BK1209	房屋检测|低空经济|新型城镇化|东数西算|装配建筑|数据中心|VPN|标准普尔|富时罗素|PPP模式|一带一路|沪股通|央国企改革|大数据|水利建设|融资融券|QFII重仓|参股券商|工程建设	BK1179|BK1166|BK1080|BK1064|BK0945|BK0922|BK0885|BK0879|BK0867|BK0721|BK0712|BK0707|BK0683|BK0634|BK0597|BK0596|BK0535|BK0514|BK0425	2026-06-20 11:26:42
sh601798	蓝科高新	sh_main	上证主板	能源及重型设备|机械设备|专用设备	BK1403|BK1205|BK0910	2025年报扭亏|破发股|油气资源|熔盐储能|专精特新|碳交易|氢能源|一带一路|央国企改革|油气设服|海工装备|西部大开发	BK1679|BK1672|BK1649|BK1103|BK1005|BK0966|BK0864|BK0712|BK0683|BK0606|BK0601|BK0590	2026-06-20 11:26:42
sh601799	星宇股份	sh_main	上证主板	车身附件及饰件|汽车|汽车零部件	BK1525|BK1211|BK0481	中盘股|百元股|车联网(车路云)|标准普尔|富时罗素|MSCI中国|无人驾驶|沪股通|上证380|中证500|融资融券|物联网	BK1664|BK1059|BK0920|BK0879|BK0867|BK0821|BK0802|BK0707|BK0705|BK0701|BK0596|BK0554	2026-06-20 11:26:42
sh601800	中国交建	sh_main	上证主板	基建市政工程|基础建设|建筑装饰	BK1472|BK1247|BK1209	大盘价值|大盘股|长期破净|昨日高振幅|雅下水电概念|中特估|破净股|商业航天|标准普尔|富时罗素|MSCI中国|雄安新区|证金持股|一带一路|沪股通|央国企改革|上证180_|海工装备|水利建设|融资融券|风能|铁路基建|机构重仓|参股券商|中字头|HS300_|AH股|工程建设	BK1666|BK1663|BK1635|BK1633|BK1192|BK1139|BK1112|BK0963|BK0879|BK0867|BK0821|BK0813|BK0718|BK0712|BK0707|BK0683|BK0612|BK0601|BK0597|BK0596|BK0595|BK0592|BK0552|BK0514|BK0505|BK0500|BK0499|BK0425	2026-06-20 11:26:42
sh601801	皖新传媒	sh_main	上证主板	大众出版|出版|传媒	BK1289|BK1218|BK0486	破增发价股|小盘价值|小盘股|价值股|DeepSeek概念|智谱AI概念|破净股|鸿蒙概念|标准普尔|ETC|富时罗素|独角兽|新零售|养老金|人工智能|证金持股|沪股通|央国企改革|在线教育|融资融券|网络游戏|创投	BK1673|BK1668|BK1643|BK1640|BK1188|BK1182|BK1112|BK0953|BK0879|BK0875|BK0867|BK0835|BK0825|BK0823|BK0800|BK0718|BK0707|BK0683|BK0662|BK0596|BK0509|BK0506	2026-06-20 11:26:42
sh601808	中海油服	sh_main	上证主板	油田服务|油服工程|石油石化	BK1573|BK1275|BK0464	大盘价值|大盘股|行业龙头|油气资源|资源开采概念|标准普尔|富时罗素|天然气|可燃冰|证金持股|一带一路|沪股通|上证380|中证500|央国企改革|海洋经济|油气设服|海工装备|融资融券|机构重仓|AH股	BK1666|BK1663|BK1661|BK1649|BK1017|BK0879|BK0867|BK0843|BK0818|BK0718|BK0712|BK0707|BK0705|BK0701|BK0683|BK0623|BK0606|BK0601|BK0596|BK0552|BK0499	2026-06-20 11:26:42
sh601811	新华文轩	sh_main	上证主板	教育出版|出版|传媒	BK1290|BK1218|BK0486	小盘价值|小盘股|破净股|数字阅读|标准普尔|富时罗素|区块链|养老金|沪股通|央国企改革|电商概念|西部大开发|机构重仓|AH股	BK1668|BK1643|BK1112|BK0959|BK0879|BK0867|BK0830|BK0823|BK0707|BK0683|BK0665|BK0590|BK0552|BK0499	2026-06-20 11:26:42
sh601816	京沪高铁	sh_main	上证主板	铁路运输|交通运输|铁路公路	BK1485|BK1210|BK0421	大盘股|权重股|行业龙头|中特估|富时罗素|MSCI中国|沪股通|央国企改革|上证180_|融资融券|铁路基建|机构重仓|HS300_	BK1663|BK1662|BK1661|BK1139|BK0867|BK0821|BK0707|BK0683|BK0612|BK0596|BK0592|BK0552|BK0500	2026-06-20 11:26:42
sh601818	光大银行	sh_main	上证主板	股份制银行Ⅲ|银行|银行Ⅱ	BK1610|BK1283|BK0475	金融地产风格|大盘价值|大盘股|红利股|价值股|红利破净股|长期破净|中特估|破净股|标准普尔|富时罗素|MSCI中国|沪股通|央国企改革|互联网金融|上证180_|融资融券|HS300_|AH股	BK1714|BK1666|BK1663|BK1641|BK1640|BK1636|BK1635|BK1139|BK1112|BK0879|BK0867|BK0821|BK0707|BK0683|BK0637|BK0612|BK0596|BK0500|BK0499	2026-06-20 11:26:42
sh601825	沪农商行	sh_main	上证主板	农商行Ⅲ|银行|银行Ⅱ	BK1612|BK1283|BK0475	金融地产风格|大盘价值|大盘股|长期破净|破净股|MSCI中国|沪股通|互联网金融|上证180_|融资融券|机构重仓|HS300_	BK1714|BK1666|BK1663|BK1635|BK1112|BK0821|BK0707|BK0637|BK0612|BK0596|BK0552|BK0500	2026-06-20 11:26:42
sh601827	三峰环境	sh_main	上证主板	固废治理|环境治理|环保	BK1389|BK1235|BK0728	小盘价值|小盘股|生物质能发电|绿色电力|垃圾分类|富时罗素|PPP模式|沪股通|央国企改革|西部大开发|机构重仓|节能环保	BK1668|BK1643|BK1098|BK1024|BK0873|BK0867|BK0721|BK0707|BK0683|BK0590|BK0552|BK0494	2026-06-20 11:26:42
sh601828	美凯龙	sh_main	上证主板	商业物业经营|商贸零售|一般零售	BK1554|BK1213|BK0482	破增发价股|破发股|小盘价值|小盘股|长期破净|破净股|低价股|标准普尔|富时罗素|新零售|沪股通|央国企改革|融资融券|股权激励|AH股	BK1673|BK1672|BK1668|BK1643|BK1635|BK1112|BK1053|BK0879|BK0867|BK0825|BK0707|BK0683|BK0596|BK0567|BK0499	2026-06-20 11:26:42
sh601838	成都银行	sh_main	上证主板	城商行Ⅲ|银行|银行Ⅱ	BK1609|BK1283|BK0475	金融地产风格|大盘价值|大盘股|红利股|红利破净股|破净股|标准普尔|富时罗素|MSCI中国|沪股通|央国企改革|互联网金融|上证180_|融资融券|西部大开发|机构重仓|HS300_	BK1714|BK1666|BK1663|BK1641|BK1636|BK1112|BK0879|BK0867|BK0821|BK0707|BK0683|BK0637|BK0612|BK0596|BK0590|BK0552|BK0500	2026-06-20 11:26:42
sh601857	中国石油	sh_main	上证主板	炼油化工|炼化及贸易|石油石化	BK1569|BK1274|BK0464	大盘价值|大盘股|权重股|行业龙头|油气资源|红利股|周期股|中特估|标准普尔|天然气|MSCI中国|证金持股|一带一路|沪股通|央国企改革|上证180_|上证50_|参股保险|页岩气|融资融券|机构重仓|中字头|HS300_|AH股	BK1666|BK1663|BK1662|BK1661|BK1649|BK1641|BK1639|BK1139|BK0879|BK0843|BK0821|BK0718|BK0712|BK0707|BK0683|BK0612|BK0611|BK0604|BK0603|BK0596|BK0552|BK0505|BK0500|BK0499	2026-06-20 11:26:42
sh601858	中国科传	sh_main	上证主板	大众出版|出版|传媒	BK1289|BK1218|BK0486	小盘股|数据要素|数字经济|标准普尔|知识产权|沪股通|上证380|央国企改革|在线教育|融资融券|中字头	BK1643|BK1135|BK1061|BK0879|BK0839|BK0707|BK0705|BK0683|BK0662|BK0596|BK0505	2026-06-20 11:26:42
sh601860	紫金银行	sh_main	上证主板	农商行Ⅲ|银行|银行Ⅱ	BK1612|BK1283|BK0475	长期破净|破净股|低价股|标准普尔|富时罗素|沪股通|融资融券|机构重仓|转债标的	BK1635|BK1112|BK1053|BK0879|BK0867|BK0707|BK0596|BK0552|BK0528	2026-06-20 11:26:42
sh601865	XD福莱特	sh_main	上证主板	光伏辅材|电力设备|光伏设备	BK1316|BK1200|BK1031	破增发价股|中盘股|反内卷概念|标准普尔|富时罗素|一带一路|沪股通|上证380|中证500|融资融券|光伏概念|股权激励|转债标的|AH股	BK1673|BK1664|BK1197|BK0879|BK0867|BK0712|BK0707|BK0705|BK0701|BK0596|BK0588|BK0567|BK0528|BK0499	2026-06-20 11:26:42
sh601866	中远海发	sh_main	上证主板	航运|交通运输|航运港口	BK1482|BK1210|BK0450	破发股|中盘股|中特估|数字经济|低价股|储能概念|标准普尔|富时罗素|一带一路|沪股通|中证500|央国企改革|海洋经济|融资融券|长江三角|参股银行|中字头|AH股	BK1672|BK1664|BK1139|BK1061|BK1053|BK0989|BK0879|BK0867|BK0712|BK0707|BK0701|BK0683|BK0623|BK0596|BK0594|BK0525|BK0505|BK0499	2026-06-20 11:26:42
sh601868	中国能建	sh_main	上证主板	基建市政工程|基础建设|建筑装饰	BK1472|BK1247|BK1209	大盘价值|大盘股|光纤概念|东方财富热股|昨日高振幅|海南自贸|雅下水电概念|可控核聚变|中特估|机器人概念|超超临界发电|民爆概念|东数西算|低价股|绿色电力|储能概念|虚拟电厂|特高压|氢能源|华为概念|MSCI中国|昨日触板|船舶制造|证金持股|一带一路|沪股通|央国企改革|超导概念|北斗导航|海洋经济|上证180_|海工装备|水利建设|融资融券|核能核电|锂电池概念|中字头|HS300_|AH股|节能环保|新能源|工程建设	BK1666|BK1663|BK1660|BK1637|BK1633|BK1193|BK1192|BK1163|BK1139|BK1090|BK1087|BK1066|BK1064|BK1053|BK1024|BK0989|BK0958|BK0918|BK0864|BK0854|BK0821|BK0817|BK0729|BK0718|BK0712|BK0707|BK0683|BK0679|BK0629|BK0623|BK0612|BK0601|BK0597|BK0596|BK0577|BK0574|BK0505|BK0500|BK0499|BK0494|BK0493|BK0425	2026-06-20 11:26:42
sh601869	长飞光纤	sh_main	上证主板	通信线缆及配套|通信|通信设备	BK1592|BK1215|BK0448	科技风格|大盘成长|大盘股|光纤概念|通信技术|光通信模块|百元股|碳化硅|第三代半导体|标准普尔|富时罗素|超清视频|工业互联|MSCI中国|5G概念|沪股通|上证380|中证500|海工装备|融资融券|AH股	BK1713|BK1665|BK1663|BK1660|BK1650|BK1136|BK1059|BK0977|BK0952|BK0879|BK0867|BK0859|BK0832|BK0821|BK0714|BK0707|BK0705|BK0701|BK0601|BK0596|BK0499	2026-06-20 11:26:42
sh601872	招商轮船	sh_main	上证主板	航运|交通运输|航运港口	BK1482|BK1210|BK0450	大盘价值|大盘股|油气资源|周期股|昨日高振幅|标准普尔|富时罗素|天然气|MSCI中国|一带一路|沪股通|央国企改革|海洋经济|上证180_|融资融券|HS300_	BK1666|BK1663|BK1649|BK1639|BK1633|BK0879|BK0867|BK0843|BK0821|BK0712|BK0707|BK0683|BK0623|BK0612|BK0596|BK0500	2026-06-20 11:26:42
sh601877	正泰电器	sh_main	上证主板	配电设备|电力设备|电网设备	BK1310|BK1200|BK0457	先进制造风格|大盘价值|大盘股|电网概念|价值股|周期股|绿色电力|储能概念|虚拟电厂|数据中心|标准普尔|富时罗素|养老金|MSCI中国|沪股通|特斯拉概念|石墨烯|上证180_|融资融券|长江三角|光伏概念|智能电网|HS300_	BK1710|BK1666|BK1663|BK1647|BK1640|BK1639|BK1024|BK0989|BK0958|BK0922|BK0879|BK0867|BK0823|BK0821|BK0707|BK0644|BK0617|BK0612|BK0596|BK0594|BK0588|BK0581|BK0500	2026-06-20 11:26:42
sh601878	浙商证券	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|中盘成长|中盘股|科创板做市商|标准普尔|富时罗素|MSCI中国|券商概念|沪股通|上证380|互联网金融|融资融券|HS300_	BK1714|BK1669|BK1664|BK1107|BK0879|BK0867|BK0821|BK0711|BK0707|BK0705|BK0637|BK0596|BK0500	2026-06-20 11:26:42
sh601880	辽港股份	sh_main	上证主板	港口|交通运输|航运港口	BK1481|BK1210|BK0450	破增发价股|中盘价值|中盘股|破净股|中俄贸易概念|低价股|标准普尔|富时罗素|区块链|一带一路|沪股通|上证380|中证500|央国企改革|融资融券|AH股	BK1673|BK1670|BK1664|BK1112|BK1072|BK1053|BK0879|BK0867|BK0830|BK0712|BK0707|BK0705|BK0701|BK0683|BK0596|BK0499	2026-06-20 11:26:42
sh601881	中国银河	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|大盘股|周期股|中特估|科创板做市商|标准普尔|富时罗素|MSCI中国|证金持股|券商概念|沪股通|央国企改革|上证180_|融资融券|机构重仓|中字头|HS300_|AH股	BK1714|BK1663|BK1639|BK1139|BK1107|BK0879|BK0867|BK0821|BK0718|BK0711|BK0707|BK0683|BK0612|BK0596|BK0552|BK0505|BK0500|BK0499	2026-06-20 11:26:42
sh601882	海天精工	sh_main	上证主板	机床工具|机械设备|通用设备	BK1395|BK1205|BK0545	工业母机|沪股通|上证380|融资融券	BK1004|BK0707|BK0705|BK0596	2026-06-20 11:26:42
sh601886	江河集团	sh_main	上证主板	装修装饰Ⅲ|建筑装饰|装修装饰Ⅱ	BK1478|BK1209|BK0725	昨日高振幅|建筑节能|装配建筑|蚂蚁概念|医美概念|一带一路|沪股通|融资融券|光伏概念	BK1633|BK1076|BK0945|BK0937|BK0889|BK0712|BK0707|BK0596|BK0588	2026-06-20 11:26:42
sh601888	中国中免	sh_main	上证主板	旅游零售Ⅲ|旅游零售Ⅱ|商贸零售	BK1549|BK1269|BK1213	消费风格|大盘股|行业龙头|零售概念|海南自贸|茅指数|免税概念|标准普尔|富时罗素|MSCI中国|证金持股|沪股通|央国企改革|电商概念|上证180_|上证50_|融资融券|机构重仓|中字头|HS300_|AH股|旅游酒店	BK1711|BK1663|BK1661|BK1655|BK1193|BK0999|BK0927|BK0879|BK0867|BK0821|BK0718|BK0707|BK0683|BK0665|BK0612|BK0611|BK0596|BK0552|BK0505|BK0500|BK0499|BK0485	2026-06-20 11:26:42
sh601890	亚星锚链	sh_main	上证主板	航海装备Ⅲ|航海装备Ⅱ|国防军工	BK1383|BK1230|BK1204	船舶制造|沪股通|海洋经济|海工装备|融资融券	BK0729|BK0707|BK0623|BK0601|BK0596	2026-06-20 11:26:42
sh601898	中煤能源	sh_main	上证主板	动力煤|煤炭开采|煤炭	BK1493|BK1250|BK0437	大盘价值|大盘股|周期股|反内卷概念|中特估|标准普尔|富时罗素|证金持股|沪股通|央国企改革|上证180_|融资融券|机构重仓|中字头|HS300_|AH股|煤化工概念	BK1666|BK1663|BK1639|BK1197|BK1139|BK0879|BK0867|BK0718|BK0707|BK0683|BK0612|BK0596|BK0552|BK0505|BK0500|BK0499|BK0492	2026-06-20 11:26:42
sh601899	紫金矿业	sh_main	上证主板	铜|工业金属|有色金属	BK1615|BK1287|BK0478	2025年报预增|大盘股|权重股|行业龙头|周期股|锂矿概念|标准普尔|富时罗素|MSCI中国|贬值受益|证金持股|一带一路|沪股通|小金属概念|央国企改革|上证180_|上证50_|融资融券|机构重仓|黄金概念|稀缺资源|HS300_|AH股	BK1677|BK1663|BK1662|BK1661|BK1639|BK1173|BK0879|BK0867|BK0821|BK0812|BK0718|BK0712|BK0707|BK0695|BK0683|BK0612|BK0611|BK0596|BK0552|BK0547|BK0519|BK0500|BK0499	2026-06-20 11:26:42
sh601900	南方传媒	sh_main	上证主板	教育出版|出版|传媒	BK1290|BK1218|BK0486	小盘价值|小盘股|价值股|AI应用|数字阅读|人工智能|沪股通|央国企改革|在线教育|融资融券|参股银行	BK1668|BK1643|BK1640|BK1629|BK0959|BK0800|BK0707|BK0683|BK0662|BK0596|BK0525	2026-06-20 11:26:42
sh601901	方正证券	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|2025年报预增|大盘股|周期股|标准普尔|富时罗素|MSCI中国|证金持股|券商概念|沪股通|互联网金融|上证180_|融资融券|机构重仓|参股银行|HS300_	BK1714|BK1677|BK1663|BK1639|BK0879|BK0867|BK0821|BK0718|BK0711|BK0707|BK0637|BK0612|BK0596|BK0552|BK0525|BK0500	2026-06-20 11:26:42
sh601908	京运通	sh_main	上证主板	光伏发电|电力|公用事业	BK1375|BK0428|BK0427	破增发价股|破发股|绿色电力|专精特新|碳交易|第三代半导体|半导体概念|标准普尔|沪股通|参股保险|融资融券|风能|光伏概念|新材料|节能环保|新能源	BK1673|BK1672|BK1024|BK1005|BK0966|BK0952|BK0917|BK0879|BK0707|BK0604|BK0596|BK0595|BK0588|BK0523|BK0494|BK0493	2026-06-20 11:26:42
sh601916	浙商银行	sh_main	上证主板	股份制银行Ⅲ|银行|银行Ⅱ	BK1610|BK1283|BK0475	金融地产风格|破发股|大盘价值|大盘股|长期破净|中特估|破净股|蚂蚁概念|富时罗素|MSCI中国|沪股通|上证180_|融资融券|机构重仓|HS300_|AH股	BK1714|BK1672|BK1666|BK1663|BK1635|BK1139|BK1112|BK0937|BK0867|BK0821|BK0707|BK0612|BK0596|BK0552|BK0500|BK0499	2026-06-20 11:26:42
